Term,bond_page_url,tkData,chart_json_url,ISIN,Name,Country,Issuer,Issue Volume,Currency,Issue Price,Issue Date,Coupon,Denomination,Quotation Type,Payment Type,Special Coupon Type,Maturity Date,Coupon Payment Date,Payment Frequency,No. of Payments per Year,Coupon Start Date,Final Coupon Date,Floater?,date,Close Price (% of par)
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202535-bond-2035-ca135087t537?miRedirects=1,"1,146822867,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,146822867,1330,184&from=20260105&to=20260119",CA135087T537,CANADA 25/35,Canada,"Canada, Government of...","42,000,000,000",CAD,,7/3/2025,3.250%,1000,,regular interest,,12/1/2035,6/1/2026,,2.0,12/1/2025,11/30/2035,No,2026-01-12,98.73
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202535-bond-2035-ca135087t537?miRedirects=1,"1,146822867,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,146822867,1330,184&from=20260105&to=20260119",CA135087T537,CANADA 25/35,Canada,"Canada, Government of...","42,000,000,000",CAD,,7/3/2025,3.250%,1000,,regular interest,,12/1/2035,6/1/2026,,2.0,12/1/2025,11/30/2035,No,2026-01-13,98.66
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202535-bond-2035-ca135087t537?miRedirects=1,"1,146822867,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,146822867,1330,184&from=20260105&to=20260119",CA135087T537,CANADA 25/35,Canada,"Canada, Government of...","42,000,000,000",CAD,,7/3/2025,3.250%,1000,,regular interest,,12/1/2035,6/1/2026,,2.0,12/1/2025,11/30/2035,No,2026-01-14,99.07
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202535-bond-2035-ca135087t537?miRedirects=1,"1,146822867,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,146822867,1330,184&from=20260105&to=20260119",CA135087T537,CANADA 25/35,Canada,"Canada, Government of...","42,000,000,000",CAD,,7/3/2025,3.250%,1000,,regular interest,,12/1/2035,6/1/2026,,2.0,12/1/2025,11/30/2035,No,2026-01-15,99.16
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202535-bond-2035-ca135087t537?miRedirects=1,"1,146822867,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,146822867,1330,184&from=20260105&to=20260119",CA135087T537,CANADA 25/35,Canada,"Canada, Government of...","42,000,000,000",CAD,,7/3/2025,3.250%,1000,,regular interest,,12/1/2035,6/1/2026,,2.0,12/1/2025,11/30/2035,No,2026-01-16,99.015
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202530-bond-2030-ca135087t388?miRedirects=1,"1,144389623,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,144389623,1330,184&from=20260105&to=20260119",CA135087T388,CANADA 25/30,Canada,"Canada, Government of...","42,000,000,000",CAD,99.52,4/10/2025,2.750%,1000,,regular interest,,9/1/2030,3/1/2026,,2.0,9/1/2025,8/31/2030,No,2026-01-05,99.165
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202530-bond-2030-ca135087t388?miRedirects=1,"1,144389623,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,144389623,1330,184&from=20260105&to=20260119",CA135087T388,CANADA 25/30,Canada,"Canada, Government of...","42,000,000,000",CAD,99.52,4/10/2025,2.750%,1000,,regular interest,,9/1/2030,3/1/2026,,2.0,9/1/2025,8/31/2030,No,2026-01-06,99.085
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202530-bond-2030-ca135087t388?miRedirects=1,"1,144389623,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,144389623,1330,184&from=20260105&to=20260119",CA135087T388,CANADA 25/30,Canada,"Canada, Government of...","42,000,000,000",CAD,99.52,4/10/2025,2.750%,1000,,regular interest,,9/1/2030,3/1/2026,,2.0,9/1/2025,8/31/2030,No,2026-01-07,99.245
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202530-bond-2030-ca135087t388?miRedirects=1,"1,144389623,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,144389623,1330,184&from=20260105&to=20260119",CA135087T388,CANADA 25/30,Canada,"Canada, Government of...","42,000,000,000",CAD,99.52,4/10/2025,2.750%,1000,,regular interest,,9/1/2030,3/1/2026,,2.0,9/1/2025,8/31/2030,No,2026-01-08,99.17
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202530-bond-2030-ca135087t388?miRedirects=1,"1,144389623,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,144389623,1330,184&from=20260105&to=20260119",CA135087T388,CANADA 25/30,Canada,"Canada, Government of...","42,000,000,000",CAD,99.52,4/10/2025,2.750%,1000,,regular interest,,9/1/2030,3/1/2026,,2.0,9/1/2025,8/31/2030,No,2026-01-09,99.255
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202530-bond-2030-ca135087t388?miRedirects=1,"1,144389623,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,144389623,1330,184&from=20260105&to=20260119",CA135087T388,CANADA 25/30,Canada,"Canada, Government of...","42,000,000,000",CAD,99.52,4/10/2025,2.750%,1000,,regular interest,,9/1/2030,3/1/2026,,2.0,9/1/2025,8/31/2030,No,2026-01-12,99.21
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202530-bond-2030-ca135087t388?miRedirects=1,"1,144389623,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,144389623,1330,184&from=20260105&to=20260119",CA135087T388,CANADA 25/30,Canada,"Canada, Government of...","42,000,000,000",CAD,99.52,4/10/2025,2.750%,1000,,regular interest,,9/1/2030,3/1/2026,,2.0,9/1/2025,8/31/2030,No,2026-01-13,99.185
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202530-bond-2030-ca135087t388?miRedirects=1,"1,144389623,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,144389623,1330,184&from=20260105&to=20260119",CA135087T388,CANADA 25/30,Canada,"Canada, Government of...","42,000,000,000",CAD,99.52,4/10/2025,2.750%,1000,,regular interest,,9/1/2030,3/1/2026,,2.0,9/1/2025,8/31/2030,No,2026-01-14,99.355
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202530-bond-2030-ca135087t388?miRedirects=1,"1,144389623,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,144389623,1330,184&from=20260105&to=20260119",CA135087T388,CANADA 25/30,Canada,"Canada, Government of...","42,000,000,000",CAD,99.52,4/10/2025,2.750%,1000,,regular interest,,9/1/2030,3/1/2026,,2.0,9/1/2025,8/31/2030,No,2026-01-15,99.365
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202530-bond-2030-ca135087t388?miRedirects=1,"1,144389623,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,144389623,1330,184&from=20260105&to=20260119",CA135087T388,CANADA 25/30,Canada,"Canada, Government of...","42,000,000,000",CAD,99.52,4/10/2025,2.750%,1000,,regular interest,,9/1/2030,3/1/2026,,2.0,9/1/2025,8/31/2030,No,2026-01-16,99.315
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202334-bond-2034-ca135087r481?miRedirects=1,"1,131843886,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,131843886,1330,184&from=20260105&to=20260119",CA135087R481,CANADA 23/34,Canada,"Canada, Government of...","34,000,000,000",CAD,99.07,12/27/2023,3.000%,1000,,regular interest,,6/1/2034,6/1/2026,,2.0,6/1/2024,5/31/2034,No,2026-01-05,97.75
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202334-bond-2034-ca135087r481?miRedirects=1,"1,131843886,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,131843886,1330,184&from=20260105&to=20260119",CA135087R481,CANADA 23/34,Canada,"Canada, Government of...","34,000,000,000",CAD,99.07,12/27/2023,3.000%,1000,,regular interest,,6/1/2034,6/1/2026,,2.0,6/1/2024,5/31/2034,No,2026-01-06,97.68
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202334-bond-2034-ca135087r481?miRedirects=1,"1,131843886,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,131843886,1330,184&from=20260105&to=20260119",CA135087R481,CANADA 23/34,Canada,"Canada, Government of...","34,000,000,000",CAD,99.07,12/27/2023,3.000%,1000,,regular interest,,6/1/2034,6/1/2026,,2.0,6/1/2024,5/31/2034,No,2026-01-07,98.03
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202334-bond-2034-ca135087r481?miRedirects=1,"1,131843886,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,131843886,1330,184&from=20260105&to=20260119",CA135087R481,CANADA 23/34,Canada,"Canada, Government of...","34,000,000,000",CAD,99.07,12/27/2023,3.000%,1000,,regular interest,,6/1/2034,6/1/2026,,2.0,6/1/2024,5/31/2034,No,2026-01-08,97.9
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202334-bond-2034-ca135087r481?miRedirects=1,"1,131843886,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,131843886,1330,184&from=20260105&to=20260119",CA135087R481,CANADA 23/34,Canada,"Canada, Government of...","34,000,000,000",CAD,99.07,12/27/2023,3.000%,1000,,regular interest,,6/1/2034,6/1/2026,,2.0,6/1/2024,5/31/2034,No,2026-01-09,98.025
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202334-bond-2034-ca135087r481?miRedirects=1,"1,131843886,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,131843886,1330,184&from=20260105&to=20260119",CA135087R481,CANADA 23/34,Canada,"Canada, Government of...","34,000,000,000",CAD,99.07,12/27/2023,3.000%,1000,,regular interest,,6/1/2034,6/1/2026,,2.0,6/1/2024,5/31/2034,No,2026-01-12,97.99
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202334-bond-2034-ca135087r481?miRedirects=1,"1,131843886,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,131843886,1330,184&from=20260105&to=20260119",CA135087R481,CANADA 23/34,Canada,"Canada, Government of...","34,000,000,000",CAD,99.07,12/27/2023,3.000%,1000,,regular interest,,6/1/2034,6/1/2026,,2.0,6/1/2024,5/31/2034,No,2026-01-13,97.9
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202334-bond-2034-ca135087r481?miRedirects=1,"1,131843886,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,131843886,1330,184&from=20260105&to=20260119",CA135087R481,CANADA 23/34,Canada,"Canada, Government of...","34,000,000,000",CAD,99.07,12/27/2023,3.000%,1000,,regular interest,,6/1/2034,6/1/2026,,2.0,6/1/2024,5/31/2034,No,2026-01-14,98.17
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202334-bond-2034-ca135087r481?miRedirects=1,"1,131843886,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,131843886,1330,184&from=20260105&to=20260119",CA135087R481,CANADA 23/34,Canada,"Canada, Government of...","34,000,000,000",CAD,99.07,12/27/2023,3.000%,1000,,regular interest,,6/1/2034,6/1/2026,,2.0,6/1/2024,5/31/2034,No,2026-01-15,98.23
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202334-bond-2034-ca135087r481?miRedirects=1,"1,131843886,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,131843886,1330,184&from=20260105&to=20260119",CA135087R481,CANADA 23/34,Canada,"Canada, Government of...","34,000,000,000",CAD,99.07,12/27/2023,3.000%,1000,,regular interest,,6/1/2034,6/1/2026,,2.0,6/1/2024,5/31/2034,No,2026-01-16,98.25
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202232-bond-2032-ca135087p329?miRedirects=1,"1,120914999,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,120914999,1330,184&from=20260105&to=20260119",CA135087P329,CANADA 22/32,Canada,"Canada, Government of...","21,000,000,000",CAD,97.96,8/8/2022,2.500%,1000,,regular interest,,12/1/2032,6/1/2026,,2.0,12/1/2022,11/30/2032,No,2026-01-05,95.528
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202232-bond-2032-ca135087p329?miRedirects=1,"1,120914999,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,120914999,1330,184&from=20260105&to=20260119",CA135087P329,CANADA 22/32,Canada,"Canada, Government of...","21,000,000,000",CAD,97.96,8/8/2022,2.500%,1000,,regular interest,,12/1/2032,6/1/2026,,2.0,12/1/2022,11/30/2032,No,2026-01-06,95.75
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202232-bond-2032-ca135087p329?miRedirects=1,"1,120914999,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,120914999,1330,184&from=20260105&to=20260119",CA135087P329,CANADA 22/32,Canada,"Canada, Government of...","21,000,000,000",CAD,97.96,8/8/2022,2.500%,1000,,regular interest,,12/1/2032,6/1/2026,,2.0,12/1/2022,11/30/2032,No,2026-01-07,95.895
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202232-bond-2032-ca135087p329?miRedirects=1,"1,120914999,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,120914999,1330,184&from=20260105&to=20260119",CA135087P329,CANADA 22/32,Canada,"Canada, Government of...","21,000,000,000",CAD,97.96,8/8/2022,2.500%,1000,,regular interest,,12/1/2032,6/1/2026,,2.0,12/1/2022,11/30/2032,No,2026-01-08,95.91
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202232-bond-2032-ca135087p329?miRedirects=1,"1,120914999,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,120914999,1330,184&from=20260105&to=20260119",CA135087P329,CANADA 22/32,Canada,"Canada, Government of...","21,000,000,000",CAD,97.96,8/8/2022,2.500%,1000,,regular interest,,12/1/2032,6/1/2026,,2.0,12/1/2022,11/30/2032,No,2026-01-09,95.87
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202232-bond-2032-ca135087p329?miRedirects=1,"1,120914999,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,120914999,1330,184&from=20260105&to=20260119",CA135087P329,CANADA 22/32,Canada,"Canada, Government of...","21,000,000,000",CAD,97.96,8/8/2022,2.500%,1000,,regular interest,,12/1/2032,6/1/2026,,2.0,12/1/2022,11/30/2032,No,2026-01-12,95.95
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202232-bond-2032-ca135087p329?miRedirects=1,"1,120914999,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,120914999,1330,184&from=20260105&to=20260119",CA135087P329,CANADA 22/32,Canada,"Canada, Government of...","21,000,000,000",CAD,97.96,8/8/2022,2.500%,1000,,regular interest,,12/1/2032,6/1/2026,,2.0,12/1/2022,11/30/2032,No,2026-01-13,95.89
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202232-bond-2032-ca135087p329?miRedirects=1,"1,120914999,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,120914999,1330,184&from=20260105&to=20260119",CA135087P329,CANADA 22/32,Canada,"Canada, Government of...","21,000,000,000",CAD,97.96,8/8/2022,2.500%,1000,,regular interest,,12/1/2032,6/1/2026,,2.0,12/1/2022,11/30/2032,No,2026-01-14,95.9
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202232-bond-2032-ca135087p329?miRedirects=1,"1,120914999,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,120914999,1330,184&from=20260105&to=20260119",CA135087P329,CANADA 22/32,Canada,"Canada, Government of...","21,000,000,000",CAD,97.96,8/8/2022,2.500%,1000,,regular interest,,12/1/2032,6/1/2026,,2.0,12/1/2022,11/30/2032,No,2026-01-15,96.433
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202232-bond-2032-ca135087p329?miRedirects=1,"1,120914999,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,120914999,1330,184&from=20260105&to=20260119",CA135087P329,CANADA 22/32,Canada,"Canada, Government of...","21,000,000,000",CAD,97.96,8/8/2022,2.500%,1000,,regular interest,,12/1/2032,6/1/2026,,2.0,12/1/2022,11/30/2032,No,2026-01-16,96.09
Long-term,https://markets.businessinsider.com/bonds/5_750-canada-government-of-bond-2033-ca135087xg49?miRedirects=1,"1,1321208,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,1321208,1330,184&from=20260105&to=20260119",CA135087XG49,CDA 2033            01.06,Canada,"Canada, Government of...","11,988,905,000",CAD,99.86,10/15/2001,5.750%,1000,,regular interest,,6/1/2033,6/1/2026,,2.0,12/1/2001,5/31/2033,No,2026-01-05,116.195
Long-term,https://markets.businessinsider.com/bonds/5_750-canada-government-of-bond-2033-ca135087xg49?miRedirects=1,"1,1321208,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,1321208,1330,184&from=20260105&to=20260119",CA135087XG49,CDA 2033            01.06,Canada,"Canada, Government of...","11,988,905,000",CAD,99.86,10/15/2001,5.750%,1000,,regular interest,,6/1/2033,6/1/2026,,2.0,12/1/2001,5/31/2033,No,2026-01-06,116.15
Long-term,https://markets.businessinsider.com/bonds/5_750-canada-government-of-bond-2033-ca135087xg49?miRedirects=1,"1,1321208,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,1321208,1330,184&from=20260105&to=20260119",CA135087XG49,CDA 2033            01.06,Canada,"Canada, Government of...","11,988,905,000",CAD,99.86,10/15/2001,5.750%,1000,,regular interest,,6/1/2033,6/1/2026,,2.0,12/1/2001,5/31/2033,No,2026-01-07,116.5
Long-term,https://markets.businessinsider.com/bonds/5_750-canada-government-of-bond-2033-ca135087xg49?miRedirects=1,"1,1321208,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,1321208,1330,184&from=20260105&to=20260119",CA135087XG49,CDA 2033            01.06,Canada,"Canada, Government of...","11,988,905,000",CAD,99.86,10/15/2001,5.750%,1000,,regular interest,,6/1/2033,6/1/2026,,2.0,12/1/2001,5/31/2033,No,2026-01-08,116.27
Long-term,https://markets.businessinsider.com/bonds/5_750-canada-government-of-bond-2033-ca135087xg49?miRedirects=1,"1,1321208,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,1321208,1330,184&from=20260105&to=20260119",CA135087XG49,CDA 2033            01.06,Canada,"Canada, Government of...","11,988,905,000",CAD,99.86,10/15/2001,5.750%,1000,,regular interest,,6/1/2033,6/1/2026,,2.0,12/1/2001,5/31/2033,No,2026-01-09,116.41
Long-term,https://markets.businessinsider.com/bonds/5_750-canada-government-of-bond-2033-ca135087xg49?miRedirects=1,"1,1321208,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,1321208,1330,184&from=20260105&to=20260119",CA135087XG49,CDA 2033            01.06,Canada,"Canada, Government of...","11,988,905,000",CAD,99.86,10/15/2001,5.750%,1000,,regular interest,,6/1/2033,6/1/2026,,2.0,12/1/2001,5/31/2033,No,2026-01-12,116.34
Long-term,https://markets.businessinsider.com/bonds/5_750-canada-government-of-bond-2033-ca135087xg49?miRedirects=1,"1,1321208,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,1321208,1330,184&from=20260105&to=20260119",CA135087XG49,CDA 2033            01.06,Canada,"Canada, Government of...","11,988,905,000",CAD,99.86,10/15/2001,5.750%,1000,,regular interest,,6/1/2033,6/1/2026,,2.0,12/1/2001,5/31/2033,No,2026-01-13,116.29
Long-term,https://markets.businessinsider.com/bonds/5_750-canada-government-of-bond-2033-ca135087xg49?miRedirects=1,"1,1321208,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,1321208,1330,184&from=20260105&to=20260119",CA135087XG49,CDA 2033            01.06,Canada,"Canada, Government of...","11,988,905,000",CAD,99.86,10/15/2001,5.750%,1000,,regular interest,,6/1/2033,6/1/2026,,2.0,12/1/2001,5/31/2033,No,2026-01-14,116.533
Long-term,https://markets.businessinsider.com/bonds/5_750-canada-government-of-bond-2033-ca135087xg49?miRedirects=1,"1,1321208,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,1321208,1330,184&from=20260105&to=20260119",CA135087XG49,CDA 2033            01.06,Canada,"Canada, Government of...","11,988,905,000",CAD,99.86,10/15/2001,5.750%,1000,,regular interest,,6/1/2033,6/1/2026,,2.0,12/1/2001,5/31/2033,No,2026-01-15,116.95
Long-term,https://markets.businessinsider.com/bonds/5_750-canada-government-of-bond-2033-ca135087xg49?miRedirects=1,"1,1321208,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,1321208,1330,184&from=20260105&to=20260119",CA135087XG49,CDA 2033            01.06,Canada,"Canada, Government of...","11,988,905,000",CAD,99.86,10/15/2001,5.750%,1000,,regular interest,,6/1/2033,6/1/2026,,2.0,12/1/2001,5/31/2033,No,2026-01-16,116.62
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202329-bond-2029-ca135087q988?miRedirects=1,"1,130328741,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,130328741,1330,184&from=20260105&to=20260119",CA135087Q988,CANADA 23/29,Canada,"Canada, Government of...","27,000,000,000",CAD,99.42,10/13/2023,4.000%,1000,,regular interest,,3/1/2029,3/1/2026,,2.0,3/1/2024,2/28/2029,No,2026-01-05,103.63
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202329-bond-2029-ca135087q988?miRedirects=1,"1,130328741,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,130328741,1330,184&from=20260105&to=20260119",CA135087Q988,CANADA 23/29,Canada,"Canada, Government of...","27,000,000,000",CAD,99.42,10/13/2023,4.000%,1000,,regular interest,,3/1/2029,3/1/2026,,2.0,3/1/2024,2/28/2029,No,2026-01-06,103.7
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202329-bond-2029-ca135087q988?miRedirects=1,"1,130328741,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,130328741,1330,184&from=20260105&to=20260119",CA135087Q988,CANADA 23/29,Canada,"Canada, Government of...","27,000,000,000",CAD,99.42,10/13/2023,4.000%,1000,,regular interest,,3/1/2029,3/1/2026,,2.0,3/1/2024,2/28/2029,No,2026-01-07,103.71
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202329-bond-2029-ca135087q988?miRedirects=1,"1,130328741,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,130328741,1330,184&from=20260105&to=20260119",CA135087Q988,CANADA 23/29,Canada,"Canada, Government of...","27,000,000,000",CAD,99.42,10/13/2023,4.000%,1000,,regular interest,,3/1/2029,3/1/2026,,2.0,3/1/2024,2/28/2029,No,2026-01-08,103.74
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202329-bond-2029-ca135087q988?miRedirects=1,"1,130328741,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,130328741,1330,184&from=20260105&to=20260119",CA135087Q988,CANADA 23/29,Canada,"Canada, Government of...","27,000,000,000",CAD,99.42,10/13/2023,4.000%,1000,,regular interest,,3/1/2029,3/1/2026,,2.0,3/1/2024,2/28/2029,No,2026-01-09,103.73
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202329-bond-2029-ca135087q988?miRedirects=1,"1,130328741,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,130328741,1330,184&from=20260105&to=20260119",CA135087Q988,CANADA 23/29,Canada,"Canada, Government of...","27,000,000,000",CAD,99.42,10/13/2023,4.000%,1000,,regular interest,,3/1/2029,3/1/2026,,2.0,3/1/2024,2/28/2029,No,2026-01-12,103.76
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202329-bond-2029-ca135087q988?miRedirects=1,"1,130328741,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,130328741,1330,184&from=20260105&to=20260119",CA135087Q988,CANADA 23/29,Canada,"Canada, Government of...","27,000,000,000",CAD,99.42,10/13/2023,4.000%,1000,,regular interest,,3/1/2029,3/1/2026,,2.0,3/1/2024,2/28/2029,No,2026-01-13,103.72
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202329-bond-2029-ca135087q988?miRedirects=1,"1,130328741,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,130328741,1330,184&from=20260105&to=20260119",CA135087Q988,CANADA 23/29,Canada,"Canada, Government of...","27,000,000,000",CAD,99.42,10/13/2023,4.000%,1000,,regular interest,,3/1/2029,3/1/2026,,2.0,3/1/2024,2/28/2029,No,2026-01-14,103.76
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202329-bond-2029-ca135087q988?miRedirects=1,"1,130328741,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,130328741,1330,184&from=20260105&to=20260119",CA135087Q988,CANADA 23/29,Canada,"Canada, Government of...","27,000,000,000",CAD,99.42,10/13/2023,4.000%,1000,,regular interest,,3/1/2029,3/1/2026,,2.0,3/1/2024,2/28/2029,No,2026-01-15,103.79
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202329-bond-2029-ca135087q988?miRedirects=1,"1,130328741,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,130328741,1330,184&from=20260105&to=20260119",CA135087Q988,CANADA 23/29,Canada,"Canada, Government of...","27,000,000,000",CAD,99.42,10/13/2023,4.000%,1000,,regular interest,,3/1/2029,3/1/2026,,2.0,3/1/2024,2/28/2029,No,2026-01-16,103.78
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202333-bond-2033-ca135087q723?miRedirects=1,"1,128007448,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,128007448,1330,184&from=20260105&to=20260119",CA135087Q723,CANADA 23/33,Canada,"Canada, Government of...","21,000,000,000",CAD,97.97,6/26/2023,3.250%,1000,,regular interest,,12/1/2033,6/1/2026,,2.0,12/1/2023,11/30/2033,No,2026-01-05,99.64
